36316	Resplendent Weaver's Component A	辉煌工具的第一次加工部件：裁缝
36317	Resplendent Alchemist's Component A	辉煌工具的第一次加工部件：炼金
36318	Resplendent Culinarian's Component A	辉煌工具的第一次加工部件：烹调
36319	Resplendent Carpenter's Component B	辉煌工具的第二次加工部件：刻木
36320	Resplendent Blacksmith's Component B	辉煌工具的第二次加工部件：锻冶
36321	Resplendent Armorer's Component B	辉煌工具的第二次加工部件：铸甲
36322	Resplendent Goldsmith's Component B	辉煌工具的第二次加工部件：雕金
36323	Resplendent Leatherworker's Component B	辉煌工具的第二次加工部件：制革
36324	Resplendent Weaver's Component B	辉煌工具的第二次加工部件：裁缝
36325	Resplendent Alchemist's Component B	辉煌工具的第二次加工部件：炼金
36326	Resplendent Culinarian's Component B	辉煌工具的第二次加工部件：烹调
36327	Resplendent Carpenter's Component C	辉煌工具的第三次加工部件：刻木
36328	Resplendent Blacksmith's Component C	辉煌工具的第三次加工部件：锻冶
36329	Resplendent Armorer's Component C	辉煌工具的第三次加工部件：铸甲
36330	Resplendent Goldsmith's Component C	辉煌工具的第三次加工部件：雕金
36331	Resplendent Leatherworker's Component C	辉煌工具的第三次加工部件：制革
36332	Resplendent Weaver's Component C	辉煌工具的第三次加工部件：裁缝
36333	Resplendent Alchemist's Component C	辉煌工具的第三次加工部件：炼金
36334	Resplendent Culinarian's Component C	辉煌工具的第三次加工部件：烹调
36354	Endcaller Orchestrion Roll	管弦乐琴乐谱：呼唤终结之神
36355	Your Answer Orchestrion Roll	管弦乐琴乐谱：你的答案
36615	Paladin's Arms of the Round	圆桌之骑士武具
36619	Rarefied Integral Fishing Rod	收藏用完满木钓竿
36620	Rarefied Chondrite Lapidary Hammer	收藏用球粒陨石工艺锤
36621	Rarefied Chondrite Alembic	收藏用球粒陨石蒸馏器
36622	Rarefied Chondrite Needle	收藏用球粒陨石缝针
36623	Rarefied Ophiotauroskin Halfgloves	收藏用蛇牛革半手套
36624	Rarefied AR-Caean Velvet Work Cap	收藏用迷彩绒工作帽
36625	Rarefied Ophiotauroskin Magitek Codex	收藏用蛇牛革魔导典
36626	Rarefied Sykon Bavarois	收藏用无花果冻糕
36664	Aetheroconductive Quill	留学生用文具
36665	Aetheroconductive Focus	留学生用魔器
36666	Luncheon Coffer	魔法餐盒
36667	Aetheroconductive Mammet	特训用魔法人偶
36668	School Supplies	辅助学习用品
36687	Pactmaker's Halfheart Saw	条约圆手锯
36688	Pactmaker's Cross-pein Hammer	条约横头锤
36689	Pactmaker's Raising Hammer	条约圆头锤
36690	Pactmaker's Lapidary Hammer	条约工艺锤
36691	Pactmaker's Creasing Knife	条约制革刀
36692	Pactmaker's Needle	条约缝针
36693	Pactmaker's Alembic	条约蒸馏器
36694	Pactmaker's Arkasodara Frypan	条约悌阳象煎锅
36695	Pactmaker's Pickaxe	条约鹤嘴锄
36696	Pactmaker's Hatchet	条约手斧
36697	Pactmaker's Fishing Rod	条约钓竿
36698	Pactmaker's Claw Hammer	条约羊角锤
36699	Pactmaker's File	条约锉刀
36700	Pactmaker's Pliers	条约手钳
36701	Pactmaker's Grinding Wheel	条约砂轮机
36702	Pactmaker's Awl	条约平斩
36703	Pactmaker's Spinning Wheel	条约纺车
36704	Pactmaker's Mortar	条约研钵
36705	Pactmaker's Culinary Knife	条约厨刀
36706	Pactmaker's Sledgehammer	条约碎石锤
36707	Pactmaker's Garden Scythe	条约园艺镰
36708	Pactmaker's Turban of Crafting	条约巧匠包头巾
36709	Pactmaker's Vest of Crafting	条约巧匠坎肩
36710	Pactmaker's Halfgloves of Crafting	条约巧匠半指手套
36711	Pactmaker's Sarouel of Crafting	条约巧匠垮裤
36712	Pactmaker's Pumps of Crafting	条约巧匠浅口鞋
36713	Pactmaker's Ushanka of Gathering	条约大地毛帽
36714	Pactmaker's Coat of Gathering	条约大地外套
36715	Pactmaker's Gloves of Gathering	条约大地手套
36716	Pactmaker's Breeches of Gathering	条约大地马裤
36717	Pactmaker's Boots of Gathering	条约大地矮靴
36837	Varsity Flat Cap	校园平顶帽
36838	Varsity Jacket	校园外套
36839	Varsity Bottoms	校园打底裤
36840	Varsity Shoes	校园皮鞋
36841	Buttoned Varsity Jacket	系扣校园外套
36842	Varsity Skirt	校园长裙
36849	Bluefeather Barding	蓝羽装甲
36863	Highland Cottage Roof (Wood)	木制雪峰小屋房顶
36864	Highland Cottage Roof (Stone)	石制雪峰小屋房顶
36865	Highland Cottage Roof (Composite)	混合制雪峰小屋房顶
36866	Highland House Roof (Wood)	木制雪峰公馆房顶
36867	Highland House Roof (Stone)	石制雪峰公馆房顶
36868	Highland House Roof (Composite)	混合制雪峰公馆房顶
36869	Highland Mansion Roof (Wood)	木制雪峰别墅房顶
36870	Highland Mansion Roof (Stone)	石制雪峰别墅房顶
36871	Highland Mansion Roof (Composite)	混合制雪峰别墅房顶
36872	Highland Cottage Wall (Wood)	木制雪峰小屋外墙
36873	Highland Cottage Wall (Stone)	石制雪峰小屋外墙
36874	Highland Cottage Wall (Composite)	混合制雪峰小屋外墙
36875	Highland House Wall (Wood)	木制雪峰公馆外墙
36876	Highland House Wall (Stone)	石制雪峰公馆外墙
36877	Highland House Wall (Composite)	混合制雪峰公馆外墙
36878	Highland Mansion Wall (Wood)	木制雪峰别墅外墙
36879	Highland Mansion Wall (Stone)	石制雪峰别墅外墙
36880	Highland Mansion Wall (Composite)	混合制雪峰别墅外墙
36881	Highland Classical Window	雪峰古典窗
36882	Highland Lancet Window	雪峰尖窗
36883	Highland Oblong Window	雪峰方窗
36884	Highland Wooden Door	雪峰木制门
36885	Highland Ornate Door	雪峰装饰门
36886	Highland Classical Door	雪峰古典门
36887	Highland Interior Wall	雪峰内墙
36888	Highland Flooring	雪峰地板
36889	Highland Pendant Lamp	雪峰吊灯
36890	Deluxe Highland Pendant Lamp	雪峰豪华吊灯
36891	Highland Chandelier	雪峰枝形吊灯
36892	Highland Composite Chimney	雪峰混合制烟囱
36893	Highland Rounded Chimney	雪峰圆形烟囱
36894	Highland Stone Chimney	雪峰石制烟囱
36895	Highland Wooden Awning	雪峰木制遮蓬
36896	Highland Stone Awning	雪峰石制遮蓬
36897	Highland Composite Awning	雪峰混合制遮蓬
36898	Highland Placard	雪峰门牌
36899	Highland Hanging Placard	雪峰悬挂门牌
36900	Highland Banner	雪峰标旗
36901	Highland Stone Wall	雪峰石制围墙
36902	Highland Fence	雪峰栅栏围墙
36903	Highland Potting Fence	雪峰园艺围墙
37280	Eblan Danburite	艾布拉纳赛黄晶
37281	Hannish Fiber	萨维奈纤维
37282	Calamari Ripieni	镶烤墨鱼
37283	Kalamarakia Tiganita	炸墨鱼圈
37289	Gunblade of the Round	圆桌之枪刃
37290	War Quoits of the Round	圆桌之战轮
37291	Milpreves of the Round	圆桌之蛇石针
37292	Sickle of the Round	圆桌之夺命镰
37293	Red Byregotia Choker	红色比尔格紫罗兰项环
37294	Blue Byregotia Choker	蓝色比尔格紫罗兰项环
37295	Yellow Byregotia Choker	黄色比尔格紫罗兰项环
37296	Green Byregotia Choker	绿色比尔格紫罗兰项环
37297	Orange Byregotia Choker	橙色比尔格紫罗兰项环
37298	Purple Byregotia Choker	紫色比尔格紫罗兰项环
37299	White Byregotia Choker	白色比尔格紫罗兰项环
37300	Black Byregotia Choker	黑色比尔格紫罗兰项环
37301	Rainbow Byregotia Choker	混色比尔格紫罗兰项环
37318	Susano's Rapturous Knuckles	豪勇铁甲
37319	Susano's Rapturous War Axe	豪勇战斧
37320	Susano's Rapturous Pike	豪勇长矛
37321	Susano's Rapturous Greatbow	豪勇大弓
37322	Susano's Rapturous Kunai	豪勇苦无
37323	Susano's Rapturous Greatsword	豪勇大剑
37324	Susano's Rapturous Revolver	豪勇短铳
37325	Susano's Rapturous Cane	豪勇锡杖
37326	Susano's Rapturous Rod	豪勇咒杖
37327	Susano's Rapturous Grimoire	豪勇经典
37328	Susano's Rapturous Codex	豪勇文书
37329	Susano's Rapturous Ephemeris	豪勇干支
37330	Susano's Rapturous Tachi	豪勇太刀
37331	Susano's Rapturous Rapier	豪勇细剑
37333	Susano's Rapturous Paladin Arms	豪勇骑士武具
37347	Classic Dresser	古典梳妆台
37348	Log Rack	木柴架
37349	Indoor Marble Fountain	大理石室内喷泉
37351	Ornamental Crystal Array	水晶壁挂
37353	Kweh-kweh Clock	咕哎钟
37355	Eastern Canopy Bed	东方四柱床
37356	Wondrous Parfait	奇妙芭菲
37357	Eulmoran Divan	游末邦睡榻
37358	Sweetfish Skewers	碳烤香鱼
37359	Ivy Curtain	常春藤幕帘
37360	Luminous Wooden Loft	底灯木制夹层楼板
37361	Swinging-door Counter	弹簧门柜台
37362	Ironworks Tool Set	加隆德工具套装
37363	Trick Bookshelf Partition	书柜暗门隔离墙
37364	Simple Arched Window	简易拱窗
37365	Factory Pillar	复制立柱
37367	Iron Chair	钢铁座椅
37369	Steel Locker	白钢储物柜
37373	Imitation Highland Window	仿制雪峰方窗
37374	House Fortemps Fireplace	福尔唐府邸壁炉
37376	Cathedral Lectern	大圣堂讲坛
37380	Bluefeather Astrolabos	蓝羽星盘
37397	Alpine Open-air Bath	伊修加德浴室
37398	Ivy-covered Bridge	常春藤白拱桥
37400	Raised Wooden Deck	高架木制平台
37401	Garden Gate	花园大门
37402	Planter Set	植物套装
37408	Amaurotine Interior Wall	亚马乌罗提内墙
37409	Amaurotine Flooring	亚马乌罗提地板
37410	Amaurotine Spire Chandelier	亚马乌罗提枝形吊灯
37412	The Final Day Orchestrion Roll	管弦乐琴乐谱：终结之战
37413	With Hearts Aligned Orchestrion Roll	管弦乐琴乐谱：情感所影响的力量
37699	Water Otter Fountain Lumber	獭獭喷泉建造用部件
37700	Water Otter Fountain Hardware	獭獭喷泉建造用金属材料
37701	Water Otter Fountain Resin	獭獭喷泉建造用合成树脂
37742	Rinascita Sword	复兴长剑
37743	Rinascita Knuckles	复兴指虎
37744	Rinascita Labrys	复兴双刃斧
37745	Rinascita Spear	复兴长枪
37746	Rinascita Composite Bow	复兴复合弓
37747	Rinascita Daggers	复兴小刀
37748	Rinascita Greatsword	复兴巨剑
37749	Rinascita Culverin	复兴重炮
37750	Rinascita Cane	复兴牧杖
37751	Rinascita Rod	复兴法杖
37752	Rinascita Index	复兴魔导书
37753	Rinascita Codex	复兴魔导典
37754	Rinascita Planisphere	复兴天星盘
37755	Rinascita Samurai Blade	复兴武士刀
37756	Rinascita Rapier	复兴刺剑
37757	Rinascita Manatrigger	复兴魔机刃
37758	Rinascita War Quoits	复兴战轮
37759	Rinascita Pendulums	复兴振空摆
37760	Rinascita Zaghnal	复兴扎戈斧镰
37761	Rinascita Kite Shield	复兴鸢盾
37762	Rinascita Helm of Fending	复兴御敌头盔
37763	Rinascita Cuirass of Fending	复兴御敌胸甲
37764	Rinascita Vambraces of Fending	复兴御敌臂甲
37765	Rinascita Poleyns of Fending	复兴御敌护膝裤
37766	Rinascita Sabatons of Fending	复兴御敌铠靴
37767	Rinascita Helm of Maiming	复兴制敌头盔
37768	Rinascita Cuirass of Maiming	复兴制敌胸甲
37769	Rinascita Vambraces of Maiming	复兴制敌臂甲
37770	Rinascita Poleyns of Maiming	复兴制敌护膝裤
37771	Rinascita Sabatons of Maiming	复兴制敌铠靴
37772	Rinascita Hood of Striking	复兴强袭兜帽
37773	Rinascita Jacket of Striking	复兴强袭上衣
37774	Rinascita Armguards of Striking	复兴强袭护臂
37775	Rinascita Poleyns of Striking	复兴强袭护膝裤
37776	Rinascita Shoes of Striking	复兴强袭皮鞋
37777	Rinascita Beret of Aiming	复兴精准贝雷帽
37778	Rinascita Jacket of Aiming	复兴精准上衣
37779	Rinascita Gloves of Aiming	复兴精准手套
37780	Rinascita Poleyns of Aiming	复兴精准护膝裤
37781	Rinascita Sabatons of Aiming	复兴精准铠靴
37782	Rinascita Hood of Scouting	复兴游击兜帽
37783	Rinascita Jacket of Scouting	复兴游击上衣
37784	Rinascita Armguards of Scouting	复兴游击护臂
37785	Rinascita Poleyns of Scouting	复兴游击护膝裤
37786	Rinascita Sabatons of Scouting	复兴游击铠靴
37787	Rinascita Beret of Healing	复兴治愈贝雷帽
37788	Rinascita Coat of Healing	复兴治愈外套
37789	Rinascita Gloves of Healing	复兴治愈手套
37790	Rinascita Poleyns of Healing	复兴治愈护膝裤
37791	Rinascita Shoes of Healing	复兴治愈皮鞋
37792	Rinascita Hood of Casting	复兴咏咒兜帽
37793	Rinascita Coat of Casting	复兴咏咒外套
37794	Rinascita Armguards of Casting	复兴咏咒护臂
37795	Rinascita Poleyns of Casting	复兴咏咒护膝裤
37796	Rinascita Shoes of Casting	复兴咏咒皮鞋
37797	Rinascita Earring of Fending	复兴御敌耳坠
37798	Rinascita Earring of Slaying	复兴强攻耳坠
37799	Rinascita Earring of Aiming	复兴精准耳坠
37800	Rinascita Earring of Healing	复兴治愈耳坠
37801	Rinascita Earring of Casting	复兴咏咒耳坠
37802	Rinascita Necklace of Fending	复兴御敌项链
37803	Rinascita Necklace of Slaying	复兴强攻项链
37804	Rinascita Necklace of Aiming	复兴精准项链
37805	Rinascita Necklace of Healing	复兴治愈项链
37806	Rinascita Necklace of Casting	复兴咏咒项链
37807	Rinascita Bracelet of Fending	复兴御敌手镯
37808	Rinascita Bracelet of Slaying	复兴强攻手镯
37809	Rinascita Bracelet of Aiming	复兴精准手镯
37810	Rinascita Bracelet of Healing	复兴治愈手镯
37811	Rinascita Bracelet of Casting	复兴咏咒手镯
37812	Rinascita Ring of Fending	复兴御敌戒指
37813	Rinascita Ring of Slaying	复兴强攻戒指
37814	Rinascita Ring of Aiming	复兴精准戒指
37815	Rinascita Ring of Healing	复兴治愈戒指
37816	Rinascita Ring of Casting	复兴咏咒戒指
37830	Rutilated Quartz	发晶
37831	Paldao Lumber	仁面木木材
37832	Titanoboa Leather	泰坦蚺革
37833	Ilmenite Ingot	钛铁锭
37834	Bayberry Cloth	杨梅染布
37835	Grade 7 Strength Alkahest	7级刚力之幻水
37836	Grade 7 Dexterity Alkahest	7级巧力之幻水
37837	Grade 7 Vitality Alkahest	7级耐力之幻水
37838	Grade 7 Intelligence Alkahest	7级智力之幻水
37839	Grade 7 Mind Alkahest	7级意力之幻水
37840	Grade 7 Tincture of Strength	7级刚力之幻药
37841	Grade 7 Tincture of Dexterity	7级巧力之幻药
37842	Grade 7 Tincture of Vitality	7级耐力之幻药
37843	Grade 7 Tincture of Intelligence	7级智力之幻药
37844	Grade 7 Tincture of Mind	7级意力之幻药
38243	Lawless Enforcer's Hat	法外执行者帽
38244	Lawless Enforcer's Jacket	法外执行者上衣
38245	Lawless Enforcer's Gloves	法外执行者手套
38246	Lawless Enforcer's Slacks	法外执行者长裤
38247	Lawless Enforcer's Shoes	法外执行者皮鞋
38261	Melon Pie	蜜瓜派
38262	Melon Juice	蜜瓜果汁
38263	Sunset Carrot Nibbles	落日胡萝卜丝
38264	Carrot Pudding	胡萝卜布丁
38265	Gyros	旋转烤肉卷饼
38266	Loaghtan Rump Steak	洛夫坦山羊臀肉排
38267	Piennolo Tomato Salad	悬挂番茄沙拉
38268	Garlean Pizza	加雷马披萨
38269	Urchin Pasta	帝王海胆奶油面
38270	King Urchin Loaf	焗帝王海胆佐面包
38440	Windswept Barding	煞风装甲
38536	Island Prism	海岛幻象棱晶
38542	The Fae's Crown Claws	梦羽妖灵王利爪
38543	The Fae's Crown Axe	梦羽妖灵王重斧
38544	The Fae's Crown Spear	梦羽妖灵王长枪
38545	The Fae's Crown Longbow	梦羽妖灵王长弓
38546	The Fae's Crown Cleavers	梦羽妖灵王屠刀
38547	The Fae's Crown Guillotine	梦羽妖灵王断头剑
38548	The Fae's Crown Handgonne	梦羽妖灵王手炮
38549	The Fae's Crown Cane	梦羽妖灵王牧杖
38550	The Fae's Crown Rod	梦羽妖灵王法杖
38551	The Fae's Crown Grimoire	梦羽妖灵王魔导书
38552	The Fae's Crown Codex	梦羽妖灵王魔导典
38553	The Fae's Crown Star Globe	梦羽妖灵王天球仪
38554	The Fae's Crown Katana	梦羽妖灵王刀
38555	The Fae's Crown Rapier	梦羽妖灵王刺剑
38556	The Fae's Crown Manatrigger	梦羽妖灵王魔机刃
38557	The Fae's Crown Tathlums	梦羽妖灵王环刃
38560	Red Sweet Pea Necklace	红色香豌豆花项链
38561	Blue Sweet Pea Necklace	蓝色香豌豆花项链
38562	Yellow Sweet Pea Necklace	黄色香豌豆花项链
38563	Green Sweet Pea Necklace	绿色香豌豆花项链
38564	Orange Sweet Pea Necklace	橙色香豌豆花项链
38565	Purple Sweet Pea Necklace	紫色香豌豆花项链
38566	White Sweet Pea Necklace	白色香豌豆花项链
38567	Black Sweet Pea Necklace	黑色香豌豆花项链
38568	Rainbow Sweet Pea Necklace	混色香豌豆花项链
38573	The Fae's Crown Paladin Arms	梦羽妖灵王骑士武具
38576	Imitation Stained Crystal Roundel	仿制圆形彩绘玻璃窗
38577	Hanging Planter Branch	树枝盆栽挂架
38583	Wondrous Windoor	奇妙门窗
38585	Cheese Fondue Set	奶酪火锅
38586	Enigma Partition	青蓝之手隔离墙
38591	Side-tied Curtain	侧系带窗帘
38592	Tatami Loft	榻榻米夹层楼板
38595	Sharlayan Sink	北洋清洗台
38605	Korpokkur Chronometer	叶小妖挂钟
38606	Natural Wooden Beam	原生态木制横梁
38612	Storm's Crown Sword Stand	巴尔巴莉希娅之剑展示台
38616	Rousing Chronometer	起床闹钟
38617	Countertop Coffee Service	柜台咖啡套装
38618	Camping Tent	露营帐篷
38621	Blooming Garden Table	绽放庭院桌
38622	Bamboo Fence	竹制篱笆墙
38623	Camping Furniture	野营套装
38629	Battle with the Four Fiends (Buried Memory) Orchestrion Roll	管弦乐琴乐谱：高贝扎四天王之战　～禁断的记忆～
38672	Leveilleur Estate Flooring	莱韦耶勒尔地板
38673	Leveilleur Estate Chandelier	莱韦耶勒尔吊灯
38674	Leveilleur Estate Interior Wall	莱韦耶勒尔内墙
38756	Connoisseur's Chair	面向收藏家的座椅
38757	Connoisseur's Wall Lantern	面向收藏家的壁灯
38758	Connoisseur's Ornate Door	面向收藏家的装饰门
38759	Connoisseur's Vanity Mirror	面向收藏家的化妆镜
38760	Connoisseur's Rug	面向收藏家的地毯
38761	Connoisseur's Swag Valance	面向收藏家的装饰帷幔
38762	Connoisseur's Cosmetics Box	面向收藏家的化妆箱
38763	Connoisseur's Pixieberry Tea	面向收藏家的仙子莓茶
38764	Connoisseur's Marimba	面向收藏家的马林巴琴
38765	Connoisseur's Coffee Brewer	面向收藏家的虹吸咖啡机
38766	Connoisseur's Bench	面向收藏家的长椅
38767	Connoisseur's Astroscope	面向收藏家的天文望远镜
38768	Connoisseur's Leather Sofa	面向收藏家的皮革沙发
38769	Connoisseur's Red Carpet	面向收藏家的红地毯
38770	Connoisseur's Elixir Bottle	面向收藏家的圣灵药瓶
38771	Connoisseur's Pixieberry Tart	面向收藏家的仙子莓挞
38815	Sheep Equipment	牧羊工具
38816	Mountain Garb	山岳防寒用品
38817	Classic Voeburtite Cuisine	孚布特风土美食
38818	Traditional Voeburtite Handicraft	孚布特样式工艺品
38819	Lovely Box of Pretty Things	可爱的礼物
38843	Musicking Station Component	舞台重要部件
38845	Machining Supplies	开发机械的必需品
38847	Restaurant-grade Supplies	出品菜肴的必需品
38849	Painting Supplies	画材必需品
38851	Radio Equipment	搭建活动台必需品
38853	Audio Spare Parts	音箱调音设备
38855	Wind Instrument Component	管乐器部件
38857	Coin Manufacturing Component	货币制造工具
38859	Signed Memorabilia	署名纪念品
38861	Lighting Parts	灯饰替换部件
38863	Carrotlight Pieces	携带式荧光棒部件
38865	Cleaner Upgrade Component	清洁机改良部件
38867	Audio Recording Component	录音协助机开发部件
38869	Parasital Infection Protection Suit Component	气密性防护服部件
38871	Occult Paraphernalia	寻找刺激用的工具
38873	Cookbook Printing Paraphernalia	印刷菜谱的工具
38875	Carrot Chiller Component	修理冷冻器的部件
38877	Loporrit's Gathering Tool Component	修理采集工具的部件
38879	Popular Kitchen Goods	缺少的烹饪用品
38881	“Exercise Equipment”	健身用品
38883	Paint-mixer's Toolbox	涂料调和用品
38885	Super Sudsy Soap Bars	超强力洗涤剂
38887	Fungi Fighter	对菌类兵器
38889	Fashionable Thingums	时尚饰品
38890	Indagator's Saw	研究者圆手锯
38891	Indagator's Cross-pein Hammer	研究者横头锤
38892	Indagator's Raising Hammer	研究者圆头锤
38893	Indagator's Lapidary Hammer	研究者工艺锤
38894	Indagator's Knife	研究者制革刀
38895	Indagator's Needle	研究者缝针
38896	Indagator's Alembic	研究者蒸馏器
38897	Indagator's Frypan	研究者煎锅
38898	Indagator's Pickaxe	研究者鹤嘴锄
38899	Indagator's Hatchet	研究者手斧
38900	Indagator's Fishing Rod	研究者钓竿
38901	Indagator's Claw Hammer	研究者羊角锤
38902	Indagator's File	研究者锉刀
38903	Indagator's Pliers	研究者手钳
38904	Indagator's Grinding Wheel	研究者砂轮机
38905	Indagator's Awl	研究者平斩
38906	Indagator's Spinning Wheel	研究者纺车
38907	Indagator's Mortar	研究者研钵
38908	Indagator's Culinary Knife	研究者厨刀
38909	Indagator's Sledgehammer	研究者碎石锤
38910	Indagator's Garden Scythe	研究者园艺镰
38911	Indagator's Goggles of Crafting	研究者巧匠护目镜
38912	Indagator's Coat of Crafting	研究者巧匠长衣
38913	Indagator's Gloves of Crafting	研究者巧匠手套
38914	Indagator's Trousers of Crafting	研究者巧匠软甲裤
38915	Indagator's Boots of Crafting	研究者巧匠筒靴
38916	Indagator's Helmet of Gathering	研究者大地头灯帽
38917	Indagator's Doublet Vest of Gathering	研究者大地工作坎肩
38918	Indagator's Armguards of Gathering	研究者大地护臂
38919	Indagator's Bottoms of Gathering	研究者大地打底裤
38920	Indagator's Shoes of Gathering	研究者大地皮靴
38921	Indagator's Earrings of Crafting	研究者巧匠耳坠
38922	Indagator's Necklace of Crafting	研究者巧匠项链
38923	Indagator's Bracelet of Crafting	研究者巧匠手镯
38924	Indagator's Ring of Crafting	研究者巧匠戒指
38925	Indagator's Earrings of Gathering	研究者大地耳坠
38926	Indagator's Necklace of Gathering	研究者大地项链
38927	Indagator's Bracelet of Gathering	研究者大地手环
38928	Indagator's Ring of Gathering	研究者大地指环
38929	Jhinga Biryani	近东虾香饭
38930	Jhinga Curry	近东虾咖喱
38931	Zoisite	黝帘石
38932	Craftsman's Alkahest	工匠的幻水
38956	Hyper-Potion	殊级恢复药
39242	Smaller Water Otter Fountain Lumber	家用獭獭喷泉部件
39243	Smaller Water Otter Fountain Hardware	家用獭獭喷泉金属材料
39244	Smaller Water Otter Fountain Resin	家用獭獭喷泉合成树脂
39308	Salon Server's Hat	沙龙服务员帽
39309	Salon Server's Vest	沙龙服务员坎肩
39310	Salon Server's Gloves	沙龙服务员手套
39311	Salon Server's Bottoms	沙龙服务员打底裤
39312	Salon Server's Shoes	沙龙服务员皮鞋
39313	Salon Server's Dress Vest	沙龙服务员礼服坎肩
39314	Salon Server's Dress Gloves	沙龙服务员礼服手套
39315	Salon Server's Skirt	沙龙服务员长裙
39316	Red Morning Glory Corsage	红色牵牛花头花
39317	Blue Morning Glory Corsage	蓝色牵牛花头花
39318	Yellow Morning Glory Corsage	黄色牵牛花头花
39319	Green Morning Glory Corsage	绿色牵牛花头花
39320	Orange Morning Glory Corsage	橙色牵牛花头花
39321	Purple Morning Glory Corsage	紫色牵牛花头花
39322	White Morning Glory Corsage	白色牵牛花头花
39323	Black Morning Glory Corsage	黑色牵牛花头花
39324	Rainbow Morning Glory Corsage	混色牵牛花头花
39379	Flower Boucage	花艺鸟笼
39380	Faerie Door	妖灵门
39381	Rattan Sofa	热带风情沙发
39384	Far Eastern Stained Crystal Roundel	东方彩绘玻璃窗
39385	Timeworn Thaumaturgic Array	古旧的咒术道具
39390	Toy Cooking Set	烹饪玩具套装
39395	Enigma Wall Chronometer	青蓝之手挂钟
39409	Waterfall Partition	水幕隔离墙
39410	Infernal Archfiend Cloak	火之天王的斗篷
39411	Faerie Round Table	妖灵圆桌
39412	Pudding Pudding	软糊怪布丁
39414	Simple Sink	简易水槽
39421	Smaller Water Otter Fountain	家用獭獭喷泉
39423	Simple Fountain	简易喷泉
39424	Jinrikisha	东方人力车
39426	Dorpokkur Kiln	焦化叶小妖石窑
39429	Hannish Interior Wall	多彩内墙
39430	Hannish Tile Flooring	多彩地板
39431	Hannish Ceiling Lamp	多彩顶灯
39470	Flamecloaked Barding	炀火装甲
39482	Bantam Train	小火车
39550	Rubellux Cesti	绯光钢拳
39551	Rubellux Battleaxe	绯光战斧
39552	Rubellux Partisan	绯光游击枪
39553	Rubellux Bow	绯光战弓
39554	Rubellux Daggers	绯光小刀
39555	Rubellux Greatsword	绯光巨剑
39556	Rubellux Knifelock	绯光刀锁
39557	Rubellux Cane	绯光牧杖
39558	Rubellux Rod	绯光法杖
39559	Rubellux Index	绯光魔导书
39560	Rubellux Codex	绯光魔导典
39561	Rubellux Astrometer	绯光天仪
39562	Rubellux Samurai Blade	绯光武士刀
39563	Rubellux Hanger	绯光重刺剑
39564	Rubellux Sawback	绯光锯刃
39565	Rubellux Chakrams	绯光圆月轮
39567	Paladin's Rubellux Arms	绯光骑士武具
39596	Forged in Crimson Orchestrion Roll	管弦乐琴乐谱：魂火铸就
39630	Diadochos Sword	继业者长剑
39631	Diadochos Knuckles	继业者指虎
39632	Diadochos War Axe	继业者战斧
39633	Diadochos Spear	继业者长枪
39634	Diadochos Compound Bow	继业者复合弓
39635	Diadochos Main Gauches	继业者左手剑
39636	Diadochos Greatsword	继业者巨剑
39637	Diadochos Revolver	继业者左轮枪
39638	Diadochos Cane	继业者牧杖
39639	Diadochos Rod	继业者法杖
39640	Diadochos Index	继业者魔导书
39641	Diadochos Codex	继业者魔导典
39642	Diadochos Planisphere	继业者天星盘
39643	Diadochos Blade	继业者武士刀
39644	Diadochos Smallsword	继业者小剑
39645	Diadochos Gunblade	继业者枪刃
39646	Diadochos Chakrams	继业者圆月轮
39647	Diadochos Wings	继业者飞翼
39648	Diadochos Zaghnal	继业者扎戈斧镰
39649	Diadochos Shield	继业者之盾
39650	Diadochos Headband of Fending	继业者御敌头带
39651	Diadochos Jacket of Fending	继业者御敌短衣
39652	Diadochos Halfgloves of Fending	继业者御敌半指手套
39653	Diadochos Poleyns of Fending	继业者御敌护膝裤
39654	Diadochos Boots of Fending	继业者御敌矮靴
39655	Diadochos Headband of Maiming	继业者制敌头带
39656	Diadochos Jacket of Maiming	继业者制敌短衣
39657	Diadochos Halfgloves of Maiming	继业者制敌半指手套
39658	Diadochos Poleyns of Maiming	继业者制敌护膝裤
39659	Diadochos Boots of Maiming	继业者制敌矮靴
39660	Diadochos Headband of Striking	继业者强袭头带
39661	Diadochos Jacket of Striking	继业者强袭短衣
39662	Diadochos Gloves of Striking	继业者强袭手套
39663	Diadochos Bottoms of Striking	继业者强袭打底裤
39664	Diadochos Shoes of Striking	继业者强袭皮靴
39665	Diadochos Headband of Aiming	继业者精准头带
39666	Diadochos Jacket of Aiming	继业者精准短衣
39667	Diadochos Halfgloves of Aiming	继业者精准半指手套
39668	Diadochos Poleyns of Aiming	继业者精准护膝裤
39669	Diadochos Boots of Aiming	继业者精准矮靴
39670	Diadochos Headband of Scouting	继业者游击头带
39671	Diadochos Jacket of Scouting	继业者游击短衣
39672	Diadochos Gloves of Scouting	继业者游击手套
39673	Diadochos Bottoms of Scouting	继业者游击打底裤
39674	Diadochos Shoes of Scouting	继业者游击皮靴
39675	Diadochos Beret of Healing	继业者治愈贝雷帽
39676	Diadochos Coat of Healing	继业者治愈长衣
39677	Diadochos Armlets of Healing	继业者治愈护臂
39678	Diadochos Bottoms of Healing	继业者治愈打底裤
39679	Diadochos Boots of Healing	继业者治愈矮靴
